Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","784","Émirats arabes unis","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","8941.577","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","218","Équateur","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","17980.083","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","218","Équateur","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","6347.364","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","218","Équateur","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","11681.07","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","232","Érythrée","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","3470.39","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","232","Érythrée","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","3292.413","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","232","Érythrée","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","2510.963","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","724","Espagne","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","47911.579","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","724","Espagne","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","8557.3","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","724","Espagne","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","37829.585","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","233","Estonie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","1367.196","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","233","Estonie","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","389.188","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","233","Estonie","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","899.951","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","748","Eswatini","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","1230.506","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","748","Eswatini","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","1135.344","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","748","Eswatini","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","374.223","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","840","États-Unis d'Amérique","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","343477.335","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","840","États-Unis d'Amérique","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","56539.549","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","840","États-Unis d'Amérique","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","281984.165","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","231","Éthiopie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","128691.692","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","231","Éthiopie","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","92781.43","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","231","Éthiopie","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","27959.894","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","643","Fédération de Russie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","145440.5","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","643","Fédération de Russie","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","35326.882","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","643","Fédération de Russie","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","107876.661","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","242","Fidji","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","924.145","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","242","Fidji","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","388.538","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","242","Fidji","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","552.523","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","246","Finlande","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","5601.185","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","246","Finlande","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","801.699","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","246","Finlande","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","4833.463","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","250","France","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","66438.822","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","250","France","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","12101.328","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","250","France","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","54303.895","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","266","Gabon","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","2484.789","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","266","Gabon","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","204.764","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","266","Gabon","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","2077.77","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","270","Gambie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","2697.845","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","270","Gambie","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","886.748","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","270","Gambie","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","1609.155","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","268","Géorgie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","3807.492","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","268","Géorgie","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","1516.251","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","268","Géorgie","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","2344.532","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","288","Ghana","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","33787.914","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","288","Ghana","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","13314.948","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","288","Ghana","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","19350.121","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","292","Gibraltar","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","38.471","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","292","Gibraltar","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","0","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","292","Gibraltar","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","35.327","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","300","Grèce","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","10242.908","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","300","Grèce","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","2128.24","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","300","Grèce","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","8883.362","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","308","Grenade","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","117.081","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","308","Grenade","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","69.585","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","308","Grenade","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","40.971","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","304","Groenland","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","55.922","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","304","Groenland","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","6.885","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","304","Groenland","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","50.205","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","312","Guadeloupe","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","376.517","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","312","Guadeloupe","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","6.527","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","312","Guadeloupe","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","441","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","316","Guam","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","166.506","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","316","Guam","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","8.351","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","316","Guam","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","164.397","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","320","Guatemala","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","18124.838","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","320","Guatemala","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","8868.988","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","320","Guatemala","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","10040.727","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","324","Guinée","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","14405.468","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","324","Guinée","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","9192.61","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","324","Guinée","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","5654.534","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","226","Guinée équatoriale","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","1847.549","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","226","Guinée équatoriale","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","394.576","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","226","Guinée équatoriale","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","1149.627","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","624","Guinée-Bissau","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","2153.339","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","624","Guinée-Bissau","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","1169.345","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","624","Guinée-Bissau","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","974.902","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","328","Guyana","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","826.353","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","328","Guyana","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","584.976","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","328","Guyana","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","218.143","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","254","Guyane française","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","303.402","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","254","Guyane française","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","43.894","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","254","Guyane française","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","281.92","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","332","Haïti","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","11637.398","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","332","Haïti","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","4738.874","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","332","Haïti","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","7007.289","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","340","Honduras","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","10644.851","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","340","Honduras","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","4044.279","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","340","Honduras","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","6120.36","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","348","Hongrie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","9686.463","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","348","Hongrie","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","2581.915","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","348","Hongrie","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","6932.703","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","833","Île de Man","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","84.165","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","833","Île de Man","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","40.666","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","833","Île de Man","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","46.753","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","830","Îles Anglo-Normandes","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","116.84","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","830","Îles Anglo-Normandes","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","52.884","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","136","Îles Caïmanes","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","73.038","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","136","Îles Caïmanes","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","0","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","136","Îles Caïmanes","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","66.135","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","184","Îles Cook","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","14.222","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","184","Îles Cook","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","4.2","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","184","Îles Cook","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","13.43","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","238","Îles Falkland (Malvinas)","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","3.477","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","238","Îles Falkland (Malvinas)","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","0.595","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","238","Îles Falkland (Malvinas)","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","2.334","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","234","Îles Féroé","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","54.714","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","234","Îles Féroé","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","28.796","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","234","Îles Féroé","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","21.711","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","580","Îles Mariannes du Nord","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","45.143","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","580","Îles Mariannes du Nord","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","4.419","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","580","Îles Mariannes du Nord","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","51.346","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","584","Îles Marshall","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","38.827","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","584","Îles Marshall","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","11.284","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","584","Îles Marshall","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","42.116","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","090","Îles Salomon","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","800.005","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","090","Îles Salomon","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","505.804","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","090","Îles Salomon","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","178.057","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","796","Îles Turques-et-Caïques","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","46.198","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","796","Îles Turques-et-Caïques","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","2.209","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","796","Îles Turques-et-Caïques","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","36.185","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","850","Îles Vierges américaines","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","85.701","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","850","Îles Vierges américaines","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","3.936","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","850","Îles Vierges américaines","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","100.394","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","092","Îles Vierges britanniques","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","38.985","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","092","Îles Vierges britanniques","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","16.886","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","092","Îles Vierges britanniques","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","16.717","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","876","Îles Wallis-et-Futuna","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","11.37","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","876","Îles Wallis-et-Futuna","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","11.415","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","876","Îles Wallis-et-Futuna","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","0","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","1438069.596","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","906919.359","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","356","Inde","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","518239.122","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","360","Indonésie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","281190.067","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","360","Indonésie","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","115970.606","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","360","Indonésie","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","163963.233","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","364","Iran (République islamique d')","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","90608.707","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","364","Iran (République islamique d')","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","19469.648","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","364","Iran (République islamique d')","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","66139.22","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","368","Iraq","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","45074.049","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","368","Iraq","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","12745.184","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","368","Iraq","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","32130.222","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","372","Irlande","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","5196.63","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","372","Irlande","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","1775.586","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","372","Irlande","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","3221.262","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","352","Islande","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","387.558","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","352","Islande","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","20.889","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","352","Islande","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","329.708","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","376","Israël","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","9256.314","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","376","Israël","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","650.025","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","376","Israël","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","8445.858","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","380","Italie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","59499.453","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","380","Italie","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","16489.348","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","380","Italie","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","42343.688","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","388","Jamaïque","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","2839.786","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","388","Jamaïque","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","1248.173","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","388","Jamaïque","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","1680.272","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","392","Japon","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","124370.947","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","392","Japon","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","9966.311","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","392","Japon","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","115292.289","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","400","Jordanie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","11439.213","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","400","Jordanie","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","835.849","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","400","Jordanie","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","9638.086","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","398","Kazakhstan","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","20330.104","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","398","Kazakhstan","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","8070.172","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","398","Kazakhstan","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","11226.799","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","404","Kenya","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","55339.002","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","404","Kenya","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","40451.978","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","404","Kenya","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","16943.167","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","417","Kirghizistan","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","7073.516","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","417","Kirghizistan","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","4063.718","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","417","Kirghizistan","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","2469.676","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","296","Kiribati","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","132.53","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","296","Kiribati","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","54.228","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","296","Kiribati","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","74.16","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","414","Koweït","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","4838.782","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","414","Koweït","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","0","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","414","Koweït","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","4483.898","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","426","Lesotho","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","2311.472","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","426","Lesotho","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","1676.472","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","426","Lesotho","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","732.775","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","428","Lettonie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","1882.396","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","428","Lettonie","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","577.282","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","428","Lettonie","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","1265.376","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","422","Liban","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","5773.493","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","422","Liban","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","611.114","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","422","Liban","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","5171.646","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","430","Libéria","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","5493.031","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","430","Libéria","551","Population rurale","3010","Population-Estimations","2023","2023","1000 No","2552.037","X","Chiffre de source externe",""
"OA","Séries temporelles annuelles","430","Libéria","561","Population urbaine","3010","Population-Estimations","2023","2023","1000 No","2944.14","X","Chiffre de source externe",""
